index,topics
290,"은행, 구매, 상품권, 상인, 온누리상품권, 시장, 만, 현금, 전통, 판매"
291,"반도체, 클러스터, 유치, SK하이닉스, 만, 천안, 공장, 경제, 업체, 용인시"
292,"독립, 일본, 선생, 독립선언, 운동, 전투, 연대장, 당시, 일본군, 해"
293,"근로, 탄력, 확대, 근로시간, 인상, 부정, 응답자, 응답, 기간, 최저"
294,"지지, 국민투표, 정책, 민주당, 원전, 의견"
295,"리서치, 여론조사, 정책, 세계일보, 원전"
296,"층간소음, 민원, 소음, 서울시, 관리, 간, 명절, 증가, 가족, 발생"
297,"일자리, 대, 역점, 이상, 반면, 자유, 한국당, 직업, 칼라, 예상"
298,"정치, 포퓰리즘, 민주주의, 대중, 무페, 좌파, 구성, 주체, 요구, 진보"
299,"생명, 공학, 영국, 과학, 독일, 나라, 프레임, 미국, 국가, 지은이"
300,"클럽, 남성, 강간, 여성, 사건, 폭력, 경찰, 버닝썬, 아무, 여기"
301,"가족, 조직, 도시, 거제, 만, 위기, 기회, 노동자, 일자리, 조선"
302,"여성, 남성, 리프먼, 발언, 평가"
303,"남명, 소문, 혐의, 사건, 사생활, 측, 부인, 중앙, 전처, 함안"
304,"버닝썬, 폭행, 클럽, 승리, 여성, 정신, 피해자, 약물, 경찰, 지난해"
305,"의원, 최, 스트립쇼, 곳, 술, 미국, 스트립바, 반박, 요구, 권"
306,"회담, 장소, 정상, 북한, 다음, 발표, 차, 북, 미, 주"
307,"카타르, 일본, 한국, 결승, 골, 공격, 강호, 실점, 감독, 이란"
308,"논의, 관련, 대표"
309,"명품, 경찰, 부산, 차례"
310,"경찰, 김, 폭행, 혐의, 주장, 출석, 추행, 조사"
311,"키덜트, 족, 응답자, 취향"
312,"서비스, 센터, 점검, 곳, 무상, 운행, 설, 연휴, 직영, 협력"
313,"심, 항소심, 진술, 선고, 지사, 피해자, 인정, 혐의, 기소, 죄"
314,"학원, 학생, 합격, 전형, 학생들, 입시, 에듀가, 상담, 공부, 히"
315,"최, 차, 상대, 차량, 혐의, 검찰, 차선"
316,"미, 정상, 회담, 북, 북한, 트럼프, 대통령, 대표, 핵, 요구"
317,"선고, 항소심, 지사, 혐의, 심, 안희정, 김, 진술, 검찰, 성"
318,"회사, 억, 지원, 게임, 의원, 서, 대표, 얘기, 한국당, 정부"
319,"장관, 위법, 기업, 이행, 연금, 결정, 투명, 주주, 국민, 활동"
320,"물가, 상승, 지난달, 석유, 가격, 구제역, 하락, 이후, 농산물, 영향"
321,"무기계약직, 홈플러스, 정규직, 임금, 전환, 법인, 합의, 인상, 노사, 직원"
322,제품
323,"학사, 학위, 학생들, 편입, 영어, 등급, 취득, 성적, 칼리지, 재수"
324,"수출, 반도체, 감소, 억, 만, 달러, 설명"
325,"의원, 최, 스트립바, 조, 미국, 술, 곳, 일행, 스트립쇼, 거"
326,"회담, 정상, 반대, 전망, 찬성, 북한, 의견, 지지, 핵, 긍정적"
327,"판결, 판사, 성, 민주당, 적폐, 사법부, 재판, 대통령, 실형, 선고"
328,"부정, 경제정책, 긍정, 평가, 대, 분야, 대통령, 지난해, 조사, 비율"
329,"체험, 차, 제주, 무료, 서비스, 전기, 대"
330,"일본, 카타르, 배, 아시안, 컵, 아시안컵, 배당, 성적"
331,"장소, 회담, 차, 트럼프, 대통령, 정상, 발표, 북한"
332,"북한, 핵, 시설, 약속, 비, 미국, 미사일"
333,"버닝썬, 지난해, 혐의, 대마초, 선고, 승리, 서울, 클럽, 직원, 지법"
334,
335,"물가, 전년, 대비, 가격, 하락, 설, 사과, 배, 주요, 성수"
336,"북한, 핵, 비, 미국, 시설, 그, 특별대표, 영변, 폐기, 조처"
337,"임, 김동성, 의혹, 만, 살해, 혐의, 내연, 관계, 사이, 저"
